FCEUX 2.1.6-interim svn2687 - Trace Log File
  $8734:55 26     EOR $26,X @ $0027 = #$98                                       A:4C X:01 Y:00 S:FD 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:14 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:14 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:13 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:13 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:12 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:12 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:11 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:11 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:10 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:10 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0F Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0F Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0E Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0E Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0D Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0D Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0C Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0C Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0B Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0B Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0A Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0A Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:09 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:09 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:08 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:08 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:07 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:07 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:06 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:06 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:05 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:05 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:04 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:04 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:03 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:03 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:02 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:02 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:01 Y:01 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:01 Y:01 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:00 Y:01 S:FB 
    $FFEE:88        DEY                                                            A:03 X:00 Y:01 S:FB 
    $FFEF:D0 FA     BNE $FFEB                                                      A:03 X:00 Y:00 S:FB 
    $FFF1:60        RTS (from $FFEB) ----------------------------------------------A:03 X:00 Y:00 S:FB 
  $8699:AD 02 20  LDA $2002 = #$06                                               A:03 X:00 Y:00 S:FD 
  $869C:A5 87     LDA $0087 = #$DF                                               A:06 X:00 Y:00 S:FD 
  $869E:A4 09     LDY $0009 = #$90                                               A:DF X:00 Y:00 S:FD 
  $86A0:10 05     BPL $86A7                                                      A:DF X:00 Y:90 S:FD 
  $86A2:A4 F6     LDY $00F6 = #$00                                               A:DF X:00 Y:90 S:FD 
  $86A4:D0 01     BNE $86A7                                                      A:DF X:00 Y:00 S:FD 
  $86A6:4A        LSR                                                            A:DF X:00 Y:00 S:FD 
  $86A7:8D 05 20  STA $2005 = #$06                                               A:6F X:00 Y:00 S:FD 
  $86AA:A9 00     LDA #$00                                                       A:6F X:00 Y:00 S:FD 
  $86AC:4C 84 FF  JMP $FF84                                                      A:00 X:00 Y:00 S:FD 
  $FF84:85 3E     STA $003E = #$00                                               A:00 X:00 Y:00 S:FD 
  $FF86:29 10     AND #$10                                                       A:00 X:00 Y:00 S:FD 
  $FF88:09 03     ORA #$03                                                       A:00 X:00 Y:00 S:FD 
  $FF8A:A8        TAY                                                            A:03 X:00 Y:00 S:FD 
  $FF8B:99 B3 FF  STA $FFB3,Y @ $FFB6 = #$03                                     A:03 X:00 Y:03 S:FD 
  $FF8E:20 65 88  JSR $8865                                                      A:03 X:00 Y:03 S:FD 
    $8865:A5 32     LDA $0032 = #$88                                               A:03 X:00 Y:03 S:FB 
    $8867:18        CLC                                                            A:88 X:00 Y:03 S:FB 
    $8868:65 33     ADC $0033 = #$8A                                               A:88 X:00 Y:03 S:FB 
    $886A:85 32     STA $0032 = #$88                                               A:12 X:00 Y:03 S:FB 
    $886C:6A        ROR                                                            A:12 X:00 Y:03 S:FB 
    $886D:85 34     STA $0034 = #$C4                                               A:89 X:00 Y:03 S:FB 
    $886F:A2 00     LDX #$00                                                       A:89 X:00 Y:03 S:FB 
    $8871:BD 01 03  LDA $0301,X @ $0301 = #$02                                     A:89 X:00 Y:03 S:FB 
    $8874:F0 03     BEQ $8879                                                      A:02 X:00 Y:03 S:FB 
    $8876:20 8A 88  JSR $888A                                                      A:02 X:00 Y:03 S:FB 
      $888A:A5 34     LDA $0034 = #$89                                               A:02 X:00 Y:03 S:F9 
      $888C:30 03     BMI $8891                                                      A:89 X:00 Y:03 S:F9 
      $8891:DE 02 03  DEC $0302,X @ $0302 = #$02                                     A:89 X:00 Y:03 S:F9 
      $8894:D0 F3     BNE $8889                                                      A:89 X:00 Y:03 S:F9 
      $8889:60        RTS (from $888A) ----------------------------------------------A:89 X:00 Y:03 S:F9 
    $8879:BD 11 03  LDA $0311,X @ $0311 = #$88                                     A:89 X:00 Y:03 S:FB 
    $887C:F0 03     BEQ $8881                                                      A:88 X:00 Y:03 S:FB 
    $887E:20 D7 8A  JSR $8AD7                                                      A:88 X:00 Y:03 S:FB 
      $8AD7:BD 32 03  LDA $0332,X @ $0332 = #$83                                     A:88 X:00 Y:03 S:F9 
      $8ADA:C9 55     CMP #$55                                                       A:83 X:00 Y:03 S:F9 
      $8ADC:F0 C6     BEQ $8AA4                                                      A:83 X:00 Y:03 S:F9 
      $8ADE:BD 12 03  LDA $0312,X @ $0312 = #$46                                     A:83 X:00 Y:03 S:F9 
